x1	x2	label
-1.133701437279968	0.37500099154820676	0
0.4114161786265423	-0.3623423691751095	1
0.3284589028559891	-0.2588990866249478	1
1.5955832355167163	-0.45378676244720423	1
0.04701764974035874	-0.07962943614187204	1
0.10566250341347118	1.038208563595078	0
1.0140652944461002	0.14501841731897375	0
1.730498954346491	-0.3393990760585322	1
1.6162370034325728	-0.17009791939845542	1
-0.13397450861644405	1.1244859501213846	0
-0.01711057797355478	0.2528749223984088	1
0.04982337065033201	0.31163759143178554	1
1.0269846855145257	0.4839437651960642	0
-0.05500077810976561	0.26582395699531924	1
2.129550385759093	0.36112161950216787	1
0.9655191950192802	0.07137540027791435	0
1.042784193976742	-0.43040508414712664	1
1.8378317667018744	-0.027495045160057824	1
1.5573323101299164	-0.4417668141841033	1
-0.9425885718433111	0.058094430005688445	0
0.21151011274713644	0.8871978515637625	0
0.25384604957744716	-0.1418377498775294	1
-0.7414288061585648	0.873623956897482	0
0.005593460320427311	0.15965597364437956	1
-0.1797959956823635	0.9572665001701969	0
0.5033561418154434	-0.30552509440792297	1
0.4336257354822927	-0.37069172542658524	1
0.68446471032703	0.6327486683170662	0
-0.799217574187275	0.41438519026385373	0
-0.7431192675774164	0.8415546195504187	0
1.002939453987303	-0.48200494541382405	1
0.37397385039383496	1.0502686697783514	0
-0.01207944999599652	0.2806691877943824	1
0.8086087479137661	0.34564890558429273	0
-0.08399772111506328	0.18664902600327826	1
0.011239212200890816	0.25559523775133425	1
-0.8801723959958421	0.6097126470388996	0
0.5154494131256546	-0.32847480171188326	1
0.873193206033701	0.4720264788961747	0
0.5142693138687506	-0.4161294896481429	1
1.0298190256439725	-0.5862668113229433	1
1.0355167155527243	0.13400042952959584	0
-1.0682623686298713	0.47884585165194443	0
2.0556513450562717	0.17940359575107984	1
0.7009291154052036	0.6383399624996302	0
0.02286963315099947	0.16647324186732676	1
1.0198371311479657	0.07625530225407645	0
-0.6031693310288078	0.6304593942805289	0
0.8239254761373912	0.20991501227446174	0
0.4762774132995311	0.8705885397718165	0
0.04137856074810713	0.10204236275984063	1
-0.6383393863162784	0.6787090496538153	0
1.0754783213513066	0.2793913064581608	0
0.12222117196075111	0.9697394704955482	0
1.7771269274459198	0.16105082971418738	1
1.7063483264511055	-0.15298787012632137	1
0.23916889182565382	-0.1437897664323463	1
1.071491477672494	-0.5496305194692022	1
0.7196437480272818	0.5086437170077822	0
-0.09535117856218979	1.09320757105552	0
-1.1636676205111254	0.08423860045943524	0
1.9374003644856561	0.22723135172487918	1
0.6230059021267338	0.8437823540368053	0
0.304696197029991	-0.19157102537794923	1
1.044685115260272	-0.6692878664838716	1
-0.2552981098738999	0.9347490744643936	0
0.5619995575965022	0.5442207429424343	0
-0.7020995701975531	0.9955366725238258	0
-0.5468449917381385	0.7698883245445929	0
-0.7638127930435518	0.621352770606062	0
-0.5306149917473204	0.9913971766097792	0
0.8880147681754575	0.3376150743436265	0
0.17744689176695205	1.1083828591473937	0
1.237909409305324	-0.583905634228018	1
0.42694481729282624	-0.12819010630610406	1
0.2351507014046766	0.8117840251448784	0
0.9934253577946813	0.6106019129618903	0
-0.31602617771138314	0.8462701986718432	0
0.890800676738528	-0.486547987980318	1
-0.8353361954570908	0.3364850721051559	0
0.956234170004524	-0.47044018992750036	1
1.0684682875630453	-0.48894564456227585	1
0.8558810433184694	-0.6138438329342173	1
-1.140298908772284	-0.06376921388132406	0
0.4137465270686431	-0.3223754996627329	1
1.8166211202387519	0.060224663652996946	1
0.6787412682179099	0.8462007199209115	0
1.8946766714301904	0.2061412551908107	1
0.1782622376652918	-0.3326334437886032	1
0.09199496248452702	0.982820501465284	0
-0.12585210372511635	1.0142303321766832	0
-0.8875574213328992	0.24943163517151828	0
0.930218876413798	0.6546988045717358	0
-0.636851595837548	0.7769064815659316	0
0.8712042360523776	0.43634181515268755	0
-0.06563765651949717	0.5498634615763436	1
0.036235297820404716	0.8292584491134942	0
-0.08671014864565653	0.33689774708837145	1
0.44468559042819095	-0.33049408466780716	1
1.947270976208321	0.237175993392451	1
-0.7013097751396916	0.6928627591810047	0
2.0399760795461206	-0.1366854695849808	1
-1.1246685803181529	0.20192020087342022	0
0.2811634145615453	0.9058461927808386	0
0.6717269061502765	0.6865985287736709	0
0.3157992872522303	-0.18021806990911782	1
0.6209666125907607	-0.42620447093657876	1
0.7233223516948951	-0.4290806628657372	1
-0.40193089852940106	1.0198268835669038	0
0.3111736504796423	0.054155721664883555	1
0.002362926173369584	0.007806173224065169	1
1.7051827724129298	-0.007378188220058011	1
0.1724500212739426	-0.007806953585572247	1
-0.5915479025556243	0.5793762033011031	0
0.891149144451107	0.05685042066678756	0
1.3550367798715295	-0.3854454852343872	1
-0.26179181281235653	0.9807427909798279	0
1.5059403091249333	-0.2684788955436559	1
0.09785863817362919	-0.07253934009250465	1
-0.3610468307429179	0.9899718736893856	0
-0.6839002141420968	0.5550283675712807	0
0.09159456719365558	0.34573133979110593	1
1.0149086599870256	0.10787794805963988	0
0.10080350312197403	1.0066482307825784	0
-0.8621022999933523	0.46456735303869934	0
2.008632989623104	-0.015798603662198808	1
1.1193857046958378	-0.4296305621340962	1
0.032087750011375815	-0.16136755043052042	1
1.5063486490669846	-0.21072468179230824	1
0.9605787930303554	-0.349722011410012	1
0.34580237565167565	-0.5855890792513957	1
1.0946687988541672	-0.4054355115275913	1
1.5777565683520378	-0.32080126566792233	1
1.6028242944922442	-0.46481809497047333	1
1.0402888025986177	0.3129494302737344	0
-0.8903304890948862	0.030789134921435445	0
1.0719206918748414	0.2961902830585633	0
1.9544372040861089	0.2607616797460633	1
-0.6029736993673991	0.8907486730945002	0
-0.48238943753557606	0.8873195490813027	0
1.3794877802219758	-0.32779661653610875	1
0.5678488434839661	0.9214186367968586	0
-0.41224984489796274	0.8834012288809727	0
1.6654766351984502	-0.32484472207400744	1
0.16969101473890863	1.0964637730868672	0
1.4006228832956378	-0.41805954661927336	1
0.6031747811474295	0.9311476307676517	0
0.9430612849050166	-0.6198252504682401	1
2.0657448969089796	0.2663619752470201	1
1.8353596991188088	0.16302834352778522	1
-0.8712785830697695	0.29523473937711	0
0.8512608289840111	0.7433309430187891	0
-0.36891294258237994	0.78419668812811	0
0.5563947685671087	-0.2236661750953981	1
-0.8052837850011618	0.5967964215160586	0
-0.4501121363452746	0.7826210917662946	0
2.062673305764053	0.1352124102319315	1
0.3698366545407263	0.8879208335231208	0
0.163669412807407	-0.042680438992409385	1
0.5744091687865218	-0.30961516856445975	1
1.5240611852081276	-0.552992822987023	1
1.4284366053557926	-0.41732441494690026	1
-0.8473380247620067	0.6431138035607423	0
-0.7563766734338052	0.4648371200315171	0
2.0437358618917605	0.32009794734215774	1
1.5576655284003769	-0.19163895863490715	1
0.9369020469770292	0.03765571312644314	0
-0.2768406287845197	1.0545948576184616	0
-0.5367483209419901	0.7803528251264411	0
0.7414844977596674	-0.5888959508754226	1
-0.912240839689638	0.4828990838757141	0
1.9849913145809392	0.6860598004824121	1
-0.05412597297046427	0.30713262251592366	1
-0.8399378549576484	0.8328173765518112	0
1.5515887435132527	-0.2955318566675158	1
0.8241521826191922	-0.670469110901819	1
0.9780551762885524	-0.41940962469935	1
0.24847086069132532	-0.01938618524672986	1
-1.0006483955639496	0.526412722513119	0
0.005442662932167011	0.3005396949736632	1
-0.5607825758005559	0.7750090950054473	0
1.647355937414561	-0.11372365421214453	1
0.13811072916109451	0.0723562890182887	1
-0.9651204221213976	0.1230684971862607	0
0.9654974929858059	0.4456462737304757	0
1.2190778454157205	-0.49917286024907254	1
-0.9710680954434036	0.6634529896386582	0
1.8345493301871763	0.30069295234907784	1
0.9205777963519097	0.09032303155407487	0
1.6338077319587574	-0.21498087169832245	1
0.07363200988902205	0.24828166529518073	1
1.094099858466146	0.541078690157756	0
-0.26698570016686857	0.8216915360002417	0
0.9899182097821255	-0.532872303521915	1
-0.8254560429063996	0.6216762032231264	0
-0.5590962867863409	1.0800141144527478	0
0.16789763625058135	0.14236786912081345	1
-0.9070108366161139	0.14389835057171127	0
1.8409554856635082	-0.08962162515206548	1
1.3817617110206633	-0.3614243122870599	1
0.6960769089554537	-0.33208986454560574	1
2.018076853170048	0.35163749206398875	1
0.364068224460819	0.8403779873262835	0
0.24080799004203507	0.9600782233311671	0
1.2223350463042613	-0.31942192251908197	1
-0.8544610505168064	0.1916913723571571	0
0.9736008150856612	0.5453345825523536	0
0.975249219846837	0.14258070346743623	0
1.0951444677613669	0.39587108000478677	0
0.5284979627482802	0.9100661127310518	0
1.969752070816985	-0.13954084073468845	1
-0.8454266396460283	0.5987461566683481	0
1.0578484508325483	-0.5404546974837054	1
1.8442880548934821	0.056790411897309476	1
0.6039005920572078	0.8107859756586144	0
0.2933487840263504	0.8646020876845433	0
2.0262315600622407	0.42728808933439455	1
2.0718484084026105	0.3652168502953127	1
0.9812582265087788	0.3130816704436185	0
-0.08248621365585537	1.1838631478407622	0
